id,fold,y_true,meta_pred,meta_conf,blend_pred
sess_sim_20260522_036847-step_04,2,apply_patch,write_file,0.3282785594398329,apply_patch
sess_sim_20260522_007592-step_06,2,plan_task,ask_user,0.2099721856171178,plan_task
sess_sim_20260522_014003-step_03,2,edit_file,ask_user,0.25760302303799565,edit_file
sess_sim_20260522_038430-step_05,2,grep_search,read_file,0.45226669817451853,list_directory
sess_sim_20260522_025148-step_10,2,edit_file,edit_file,0.5043825009927729,edit_file
sess_sim_20260522_046837-step_02,2,glob_pattern,list_directory,0.6011014811138153,grep_search
sess_sim_20260522_036363-step_10,2,apply_patch,apply_patch,0.7957700034659181,apply_patch
sess_sim_20260522_036391-step_10,2,respond_only,respond_only,0.9782779469581708,respond_only
sess_sim_20260522_017677-step_05,2,read_file,glob_pattern,0.3304780542252171,read_file
sess_sim_20260522_015957-step_14,2,respond_only,respond_only,0.9876817024746315,respond_only
sess_au_860213_003-step_04,2,edit_file,edit_file,0.5860524591693612,edit_file
sess_sim_20260522_006403-step_04,2,grep_search,read_file,0.278302704419207,read_file
sess_sim_20260522_012713-step_06,2,grep_search,glob_pattern,0.26380874337091026,grep_search
sess_sim_20260522_007199-step_01,2,glob_pattern,list_directory,0.5115963758541815,list_directory
sess_sim_20260522_021517-step_05,2,grep_search,glob_pattern,0.21728911899042114,grep_search
sess_sim_20260522_038170-step_03,2,run_tests,run_bash,0.23637155875892313,run_tests
sess_sim_20260522_005866-step_02,2,read_file,list_directory,0.4223599450080269,list_directory
sess_sim_20260522_003604-step_03,2,glob_pattern,ask_user,0.30269959377316435,grep_search
sess_sim_20260522_037456-step_09,2,glob_pattern,read_file,0.22801074803145277,grep_search
sess_sim_20260522_021224-step_04,2,write_file,write_file,0.7960416504779564,write_file
sess_sim_20260522_020565-step_01,2,read_file,list_directory,0.5366675348161303,list_directory
sess_sim_20260522_043340-step_06,2,grep_search,lint_or_typecheck,0.2718737359819472,grep_search
sess_sim_20260522_004420-step_10,2,read_file,glob_pattern,0.3916408033838916,read_file
sess_sim_20260522_007754-step_17,2,respond_only,respond_only,0.9404709456330607,respond_only
sess_sim_20260522_030042-step_04,2,edit_file,edit_file,0.5166760426300452,edit_file
sess_sim_20260522_026679-step_04,2,grep_search,glob_pattern,0.30624973478629985,grep_search
sess_sim_20260522_007528-step_05,2,edit_file,edit_file,0.4902966040739857,edit_file
sess_sim_20260522_036847-step_01,2,read_file,list_directory,0.4809601642706959,list_directory
sess_sim_20260522_004167-step_03,2,edit_file,edit_file,0.42538924976688447,edit_file
sess_sim_20260522_018026-step_06,2,apply_patch,apply_patch,0.5441703809032872,apply_patch
sess_sim_20260522_026333-step_06,2,edit_file,edit_file,0.36337103582123204,edit_file
sess_sim_20260522_020908-step_01,2,plan_task,plan_task,0.42302792722439514,plan_task
sess_sim_20260522_040490-step_01,2,read_file,list_directory,0.4633810606535087,list_directory
sess_sim_20260522_037456-step_06,2,lint_or_typecheck,lint_or_typecheck,0.2604047908213588,lint_or_typecheck
sess_sim_20260522_000605-step_01,2,write_file,write_file,0.9566925280200924,write_file
sess_sim_20260522_040625-step_04,2,grep_search,glob_pattern,0.34664670688100685,grep_search
sess_sim_20260522_042109-step_08,2,glob_pattern,glob_pattern,0.3677997557673054,glob_pattern
sess_sim_20260522_012713-step_18,2,respond_only,respond_only,0.9950294787878563,respond_only
sess_sim_20260522_046837-step_05,2,lint_or_typecheck,edit_file,0.3225649917358916,lint_or_typecheck
sess_sim_20260522_026679-step_02,2,read_file,list_directory,0.5636343517431847,list_directory
sess_sim_20260522_017677-step_04,2,grep_search,read_file,0.3140653553665277,read_file
sess_sim_20260522_013561-step_08,2,run_bash,run_tests,0.3035010927762858,run_bash
sess_sim_20260522_012884-step_01,2,run_bash,run_bash,0.42284152201768965,run_bash
sess_sim_20260522_034599-step_05,2,edit_file,edit_file,0.46324098099243427,edit_file
sess_sim_20260522_023163-step_07,2,lint_or_typecheck,lint_or_typecheck,0.3281607472809852,lint_or_typecheck
sess_sim_20260522_018026-step_04,2,edit_file,edit_file,0.6165399712703941,edit_file
sess_sim_20260522_021535-step_04,2,ask_user,plan_task,0.3112186110227667,ask_user
sess_au_346947_002-step_04,2,read_file,glob_pattern,0.31861311390266445,glob_pattern
sess_sim_20260522_008103-step_09,2,respond_only,respond_only,0.9965359246265254,respond_only
sess_sim_20260522_046448-step_05,2,grep_search,run_tests,0.23600778717803206,grep_search
sess_sim_20260522_022868-step_02,2,glob_pattern,list_directory,0.42968621891668785,list_directory
sess_sim_20260522_007528-step_07,2,list_directory,read_file,0.46349388430515304,grep_search
sess_sim_20260522_021517-step_14,2,plan_task,lint_or_typecheck,0.3041607911111581,web_search
sess_sim_20260522_044378-step_01,2,read_file,list_directory,0.5234090238174441,list_directory
sess_sim_20260522_024594-step_01,2,grep_search,list_directory,0.5908157071812515,list_directory
sess_sim_20260522_025175-step_08,2,respond_only,respond_only,0.9771589323929594,respond_only
sess_sim_20260522_046837-step_01,2,edit_file,edit_file,0.45762968663942644,edit_file
sess_sim_20260522_004129-step_04,2,grep_search,glob_pattern,0.35472891613955543,glob_pattern
sess_sim_20260522_035798-step_05,2,edit_file,edit_file,0.3427782515243763,edit_file
sess_sim_20260522_000081-step_06,2,run_tests,lint_or_typecheck,0.3672955708728687,lint_or_typecheck
sess_sim_20260522_019637-step_02,2,read_file,plan_task,0.36912095684571206,read_file
sess_sim_20260522_014003-step_05,2,grep_search,glob_pattern,0.23062023872512677,grep_search
sess_sim_20260522_045357-step_12,2,ask_user,run_tests,0.27192665164603985,web_search
sess_sim_20260522_045956-step_06,2,glob_pattern,glob_pattern,0.28736590948073615,grep_search
sess_sim_20260522_021517-step_07,2,glob_pattern,glob_pattern,0.34356734528799754,glob_pattern
sess_sim_20260522_043340-step_10,2,edit_file,apply_patch,0.4567295929373492,edit_file
sess_sim_20260522_038430-step_06,2,read_file,read_file,0.33801919823290133,read_file
sess_sim_20260522_035393-step_08,2,glob_pattern,grep_search,0.3591572314024867,glob_pattern
sess_sim_20260522_002849-step_02,2,grep_search,read_file,0.34078731086056124,read_file
sess_sim_20260522_043340-step_02,2,grep_search,list_directory,0.2478859533678918,read_file
sess_sim_20260522_028684-step_05,2,edit_file,apply_patch,0.35343176390599396,edit_file
