id,fold,y_true,meta_pred,meta_conf,blend_pred
sess_sim_20260522_010306-step_10,3,apply_patch,apply_patch,0.47377470025638574,apply_patch
sess_sim_20260522_033776-step_09,3,respond_only,respond_only,0.9893994776672671,respond_only
sess_sim_20260522_029054-step_01,3,grep_search,list_directory,0.48827487768248284,list_directory
sess_sim_20260522_045827-step_04,3,apply_patch,edit_file,0.4490033915820884,apply_patch
sess_sim_20260522_019879-step_02,3,edit_file,edit_file,0.5290280971430646,edit_file
sess_au_815508_003-step_05,3,lint_or_typecheck,run_tests,0.23555325706520358,lint_or_typecheck
sess_sim_20260522_014581-step_06,3,run_tests,run_tests,0.28350442560002287,run_tests
sess_sim_20260522_043264-step_08,3,run_tests,web_search,0.3640179717939078,lint_or_typecheck
sess_sim_20260522_000194-step_09,3,lint_or_typecheck,lint_or_typecheck,0.5574636513094643,lint_or_typecheck
sess_sim_20260522_024976-step_14,3,apply_patch,apply_patch,0.5224489259107704,apply_patch
sess_sim_20260522_001725-step_08,3,read_file,web_search,0.34036546765451764,grep_search
sess_au_309906_000-step_02,3,read_file,list_directory,0.4583326210596354,read_file
sess_sim_20260522_037513-step_01,3,list_directory,list_directory,0.48715630958227435,list_directory
sess_sim_20260522_017381-step_09,3,edit_file,apply_patch,0.7590106701098169,apply_patch
sess_sim_20260522_035574-step_04,3,glob_pattern,glob_pattern,0.27457064819943194,glob_pattern
sess_sim_20260522_029624-step_04,3,grep_search,grep_search,0.2467991702589088,read_file
sess_sim_20260522_030052-step_05,3,grep_search,run_bash,0.18594743909993958,grep_search
sess_sim_20260522_012741-step_04,3,respond_only,respond_only,0.9989234742417137,respond_only
sess_sim_20260522_036309-step_01,3,lint_or_typecheck,run_bash,0.2685708089894886,run_bash
sess_sim_20260522_005528-step_06,3,ask_user,web_search,0.17193937748704063,web_search
sess_sim_20260522_030486-step_07,3,run_tests,web_search,0.4442093015171097,run_tests
sess_sim_20260522_036063-step_06,3,run_tests,lint_or_typecheck,0.2875235567305564,run_tests
sess_au_752327_008-step_03,3,web_search,web_search,0.28824246305583084,web_search
sess_sim_20260522_030800-step_04,3,run_tests,run_bash,0.2580398306722305,run_tests
sess_sim_20260522_005903-step_11,3,apply_patch,apply_patch,0.5041615476567237,apply_patch
sess_sim_20260522_010866-step_06,3,edit_file,apply_patch,0.47236855621063795,edit_file
sess_sim_20260522_007981-step_03,3,ask_user,web_search,0.1900229343592208,ask_user
sess_sim_20260522_032169-step_02,3,list_directory,list_directory,0.3129677322796925,read_file
sess_sim_20260522_026203-step_06,3,edit_file,apply_patch,0.4741187133199972,edit_file
sess_sim_20260522_033669-step_03,3,glob_pattern,glob_pattern,0.5777362013090597,read_file
sess_au_572405_000-step_07,3,respond_only,respond_only,0.973316511477262,respond_only
sess_sim_20260522_009402-step_07,3,grep_search,glob_pattern,0.3404210047877455,grep_search
sess_sim_20260522_003325-step_02,3,read_file,list_directory,0.4600483886757152,read_file
sess_sim_20260522_014581-step_01,3,grep_search,list_directory,0.5380746178423734,list_directory
sess_sim_20260522_018619-step_03,3,grep_search,read_file,0.4708744885472986,read_file
sess_sim_20260522_007150-step_06,3,edit_file,apply_patch,0.5582118173414687,edit_file
sess_sim_20260522_030945-step_01,3,run_bash,run_bash,0.4531369640883372,run_bash
sess_sim_20260522_039615-step_05,3,run_tests,ask_user,0.2975234197043154,run_tests
sess_sim_20260522_025367-step_03,3,edit_file,edit_file,0.7379221076462653,edit_file
sess_sim_20260522_031082-step_01,3,write_file,write_file,0.9508420337584957,write_file
sess_sim_20260522_042143-step_02,3,read_file,list_directory,0.4494698986794758,list_directory
sess_sim_20260522_019879-step_03,3,grep_search,grep_search,0.19748075631452316,grep_search
sess_sim_20260522_031031-step_12,3,glob_pattern,web_search,0.33851459215594426,grep_search
sess_sim_20260522_014299-step_03,3,run_tests,run_bash,0.32145532841957514,run_tests
sess_sim_20260522_041908-step_03,3,respond_only,respond_only,0.8830588535141614,respond_only
sess_sim_20260522_025367-step_04,3,run_tests,run_bash,0.2276254468830668,run_tests
sess_sim_20260522_028193-step_05,3,run_tests,ask_user,0.31415835512086904,run_tests
sess_sim_20260522_017957-step_03,3,glob_pattern,list_directory,0.37336647265242934,read_file
sess_sim_20260522_028134-step_02,3,write_file,respond_only,0.87053609443075,write_file
sess_sim_20260522_041535-step_02,3,list_directory,list_directory,0.2930523635741562,list_directory
sess_au_116934_004-step_04,3,grep_search,glob_pattern,0.3673920356847793,grep_search
sess_sim_20260522_023031-step_03,3,glob_pattern,read_file,0.27886040894080816,read_file
sess_sim_20260522_036017-step_03,3,list_directory,read_file,0.3691114457831058,list_directory
sess_sim_20260522_018172-step_09,3,apply_patch,edit_file,0.627339635279397,apply_patch
sess_sim_20260522_010395-step_06,3,read_file,read_file,0.3898982181052398,read_file
sess_sim_20260522_033776-step_06,3,grep_search,glob_pattern,0.38229598512640883,glob_pattern
sess_sim_20260522_031031-step_03,3,grep_search,plan_task,0.23219698785685472,read_file
sess_sim_20260522_047015-step_03,3,apply_patch,edit_file,0.7233726319297251,apply_patch
sess_sim_20260522_018591-step_05,3,read_file,glob_pattern,0.5273320829997249,glob_pattern
sess_sim_20260522_016108-step_03,3,grep_search,read_file,0.3591148805840277,read_file
sess_sim_20260522_013839-step_01,3,list_directory,list_directory,0.4590576367328618,list_directory
sess_sim_20260522_023262-step_07,3,apply_patch,apply_patch,0.740023245786953,apply_patch
sess_sim_20260522_033154-step_01,3,run_tests,plan_task,0.2785042137982153,run_bash
sess_sim_20260522_043659-step_06,3,run_tests,web_search,0.37686758292169714,lint_or_typecheck
sess_sim_20260522_047015-step_05,3,ask_user,read_file,0.2898916063715256,ask_user
sess_sim_20260522_015125-step_14,3,apply_patch,apply_patch,0.526047141553007,apply_patch
sess_sim_20260522_030117-step_01,3,glob_pattern,list_directory,0.430377427049255,list_directory
sess_sim_20260522_002882-step_09,3,respond_only,respond_only,0.9997625147825315,respond_only
sess_sim_20260522_011767-step_01,3,run_bash,run_bash,0.41651810333930545,run_bash
sess_sim_20260522_009402-step_02,3,plan_task,plan_task,0.25884532394024085,plan_task
sess_sim_20260522_010306-step_04,3,write_file,respond_only,0.5135113294050797,write_file
sess_au_289438_009-step_01,3,read_file,read_file,0.3126342046008106,list_directory
sess_sim_20260522_018591-step_01,3,grep_search,list_directory,0.517072249481434,list_directory
sess_sim_20260522_021326-step_04,3,list_directory,glob_pattern,0.29815928974308,list_directory
sess_sim_20260522_038030-step_11,3,web_search,web_search,0.4530543453319027,web_search
sess_sim_20260522_038684-step_05,3,grep_search,grep_search,0.32387052556581547,read_file
sess_sim_20260522_005599-step_01,3,write_file,write_file,0.972546389957744,write_file
sess_sim_20260522_043426-step_05,3,respond_only,respond_only,0.9303532939840559,respond_only
sess_sim_20260522_036845-step_03,3,edit_file,write_file,0.45508973866949115,edit_file
sess_sim_20260522_025894-step_03,3,run_bash,run_bash,0.23534519867510204,run_bash
sess_au_812986_006-step_05,3,plan_task,read_file,0.25992729895781225,ask_user
sess_sim_20260522_037504-step_02,3,plan_task,plan_task,0.24525800288489671,plan_task
sess_sim_20260522_039615-step_09,3,run_bash,lint_or_typecheck,0.4280893495935812,run_tests
sess_sim_20260522_036309-step_07,3,grep_search,read_file,0.4118452423024351,grep_search
sess_sim_20260522_036017-step_11,3,read_file,grep_search,0.22587361022137428,read_file
sess_au_071541_004-step_06,3,edit_file,apply_patch,0.5998930217774041,apply_patch
sess_sim_20260522_001971-step_07,3,grep_search,grep_search,0.1673263840888498,grep_search
sess_sim_20260522_030052-step_03,3,read_file,read_file,0.2742246967715645,read_file
sess_sim_20260522_046510-step_04,3,grep_search,run_bash,0.2091014676253849,grep_search
sess_sim_20260522_017839-step_10,3,grep_search,glob_pattern,0.460828194642881,grep_search
sess_sim_20260522_045069-step_09,3,apply_patch,edit_file,0.5239496796649937,edit_file
sess_sim_20260522_028676-step_03,3,list_directory,list_directory,0.48282662041968977,list_directory
sess_sim_20260522_005903-step_01,3,glob_pattern,list_directory,0.5709792741034643,list_directory
sess_sim_20260522_006738-step_08,3,respond_only,respond_only,0.99432471126091,respond_only
sess_au_572405_000-step_05,3,run_tests,web_search,0.2636762603654139,run_tests
sess_sim_20260522_003100-step_04,3,grep_search,grep_search,0.3077438142887812,grep_search
sess_sim_20260522_014404-step_03,3,edit_file,web_search,0.21842109007058982,edit_file
sess_sim_20260522_033800-step_03,3,write_file,write_file,0.5685606816476217,write_file
sess_sim_20260522_013709-step_02,3,ask_user,run_bash,0.22272895451591826,ask_user
sess_sim_20260522_008817-step_05,3,run_bash,run_bash,0.2694239100453355,run_bash
sess_sim_20260522_014404-step_06,3,glob_pattern,read_file,0.4178908169644312,read_file
sess_sim_20260522_037504-step_04,3,grep_search,list_directory,0.3346915266343836,list_directory
